"Date" "Time" "GBdem_r" "Idem_r" "GBwind_r" "Iwind_r"
"15238" "2012-01-19" "21:00:00" 40783.1231768151 6496.50194690249 10872.12 1910.154
"15239" "2012-01-19" "22:00:00" 36522.0282813328 5818.00836490611 11013.795 1964.388
"15240" "2012-01-19" "23:00:00" 32780.1585282406 5439.18422908674 11085.315 2006.46
"15241" "2012-01-20" "00:00:00" 32317.4542039335 4867.2457912541 11152.23 2051.538
"15242" "2012-01-20" "01:00:00" 31665.5488360433 4472.24276633285 11229.84 2101.563
"15243" "2012-01-20" "02:00:00" 30929.820220996 4177.25609299286 11336.46 2136.75
"15244" "2012-01-20" "03:00:00" 29900.9497358908 4049.76924840924 11335.965 2108.091
"15245" "2012-01-20" "04:00:00" 29097.6835331341 3997.88614248329 11172.495 2041.38
"15246" "2012-01-20" "05:00:00" 29972.3192434703 4060.80451146939 11176.41 1995.234
"15247" "2012-01-20" "06:00:00" 35145.8900580054 4336.26305554796 10932.915 1914.132
"15248" "2012-01-20" "07:00:00" 42085.4969426443 5472.49032832271 10340.685 1815.441
"15249" "2012-01-20" "08:00:00" 44429.6739231401 6034.17653331234 9686.985 1736.505
"15250" "2012-01-20" "09:00:00" 45113.1926299582 6195.50737266571 8997.375 1718.463
"15251" "2012-01-20" "10:00:00" 45332.0910525341 6292.59611574283 8352.705 1740.618
"15252" "2012-01-20" "11:00:00" 45729.6527390505 6312.3175512117 7785.21 1769.733
"15253" "2012-01-20" "12:00:00" 45917.8958026662 6365.82134758707 7333.695 1763.601
"15254" "2012-01-20" "13:00:00" 45217.133456433 6189.51207869549 7046.925 1719.111
"15255" "2012-01-20" "14:00:00" 44790.8323708912 6147.05194999797 6858.42 1649.37
"15256" "2012-01-20" "15:00:00" 44756.3450920609 6210.75895227968 6824.775 1607.478
"15257" "2012-01-20" "16:00:00" 47533.0500278872 6517.00080951002 6966.66 1643.751
"15258" "2012-01-20" "17:00:00" 49463.3796624189 7182.3915924883 7325.22 1774.632
"15259" "2012-01-20" "18:00:00" 48441.2150370862 7105.38988575067 7801.68 1899.597
"15260" "2012-01-20" "19:00:00" 45701.392330009 6798.56951066759 8411.925 2036.112
"15261" "2012-01-20" "20:00:00" 42279.487886065 6337.06915038315 9146.535 2118.954
"15262" "2012-01-20" "21:00:00" 38915.5412301553 5847.8447577953 9929.115 2184.405
"15263" "2012-01-20" "22:00:00" 35542.9727545381 5310.52494033184 10601.295 2216.727
"15264" "2012-01-20" "23:00:00" 32905.1749140006 5124.96078656613 11266.74 2258.526
"15265" "2012-01-21" "00:00:00" 32426.1849302459 4569.26427246824 11666.835 2255.364
"15266" "2012-01-21" "01:00:00" 31291.9366487146 4118.84960295024 11893.605 2234.031
"15267" "2012-01-21" "02:00:00" 30022.6131917645 3793.05300183572 12029.28 2200.929
"15268" "2012-01-21" "03:00:00" 28879.2641005419 3599.18228422808 12245.295 2198.772
"15269" "2012-01-21" "04:00:00" 27450.4369790014 3468.82386192509 12383.55 2186.913
"15270" "2012-01-21" "05:00:00" 27248.7821958407 3448.03924231524 12430.755 2171.922
"15271" "2012-01-21" "06:00:00" 29153.2463712496 3684.52277250888 12401.82 2174.94
"15272" "2012-01-21" "07:00:00" 31727.8175339314 4082.69013599994 12365.595 2185.596
"15273" "2012-01-21" "08:00:00" 35096.5540896787 4411.45496793757 12370.035 2182.821
"15274" "2012-01-21" "09:00:00" 38150.1152361152 5002.40114911809 12379.8 2160.108
"15275" "2012-01-21" "10:00:00" 39288.6744275003 5410.80603737115 12336.06 2116.278
"15276" "2012-01-21" "11:00:00" 39559.3037683217 5618.81052043662 12352.98 2071.08
"15277" "2012-01-21" "12:00:00" 39732.698142441 5722.90171084017 12518.22 2059.707
"15278" "2012-01-21" "13:00:00" 39004.15437715 5637.79094877692 12676.965 2056.08
"15279" "2012-01-21" "14:00:00" 38445.1730661082 5499.61903353797 12826.365 2036.181
"15280" "2012-01-21" "15:00:00" 38380.5094183013 5474.81280435136 12935.895 2006.127
"15281" "2012-01-21" "16:00:00" 40927.7781519091 5820.08150394254 12996.675 1976.088
"15282" "2012-01-21" "17:00:00" 45174.024357895 6858.14914526629 12971.895 1908.639
"15283" "2012-01-21" "18:00:00" 44289.3298579 6866.61889876885 12825.825 1796.052
"15284" "2012-01-21" "19:00:00" 41593.0952393444 6447.42458252382 12582.3 1676.694
"15285" "2012-01-21" "20:00:00" 39008.4652870038 6036.21675426272 12290.775 1585.824
"15286" "2012-01-21" "21:00:00" 36208.2898419735 5598.39570400624 12060.03 1599.186
"15287" "2012-01-21" "22:00:00" 33612.1641300227 5218.30107014224 11844.48 1662.291
"15288" "2012-01-21" "23:00:00" 31538.1375003646 5110.53566102749 11622.39 1751.754
"15289" "2012-01-22" "00:00:00" 31291.9366487146 4632.71773544887 11427.03 1898.394
"15290" "2012-01-22" "01:00:00" 30114.1002786617 4194.44633775981 11250.045 2073.705
"15291" "2012-01-22" "02:00:00" 28796.8778233361 3831.97898878397 11130.195 2211.468
"15292" "2012-01-22" "03:00:00" 27751.2426887994 3662.76321724406 11232.06 2261.508
"15293" "2012-01-22" "04:00:00" 26540.3560098674 3528.54847617938 11592.96 2269.656
"15294" "2012-01-22" "05:00:00" 26394.2640648222 3465.83882186655 11956.23 2257.845
"15295" "2012-01-22" "06:00:00" 27210.9419871241 3527.49929973459 12251.13 2212.416
"15296" "2012-01-22" "07:00:00" 28374.4086576644 3739.37551002756 12482.595 2132.568
"15297" "2012-01-22" "08:00:00" 30587.3423826114 3847.40426383072 12600.735 2013.249
"15298" "2012-01-22" "09:00:00" 34240.5989887089 4368.33087444055 12500.61 1872.111
"15299" "2012-01-22" "10:00:00" 36882.7077391002 4967.4316359593 12187.35 1708.65
"15300" "2012-01-22" "11:00:00" 38203.283124312 5371.92067274185 11791.53 1554.015
"15301" "2012-01-22" "12:00:00" 38967.2721484009 5704.4563764944 11479.47 1438.014
"15302" "2012-01-22" "13:00:00" 38356.0809291298 5705.18477669639 11143.185 1334.694
"15303" "2012-01-22" "14:00:00" 37795.183658153 5510.95826360548 10720.47 1226.643
"15304" "2012-01-22" "15:00:00" 38210.9469640521 5482.85742427449 10333.95 1103.34
"15305" "2012-01-22" "16:00:00" 40927.7781519091 5818.24579535657 9869.025 1012.23
"15306" "2012-01-22" "17:00:00" 44666.294975115 6748.28678403159 9295.785 935.358
"15307" "2012-01-22" "18:00:00" 44072.8263852428 6873.03582439445 8730.84 859.857
"15308" "2012-01-22" "19:00:00" 42069.6902731804 6535.07073759784 8290.02 802.533
"15309" "2012-01-22" "20:00:00" 39786.3450206215 6234.28767957356 7969.95 784.968
"15310" "2012-01-22" "21:00:00" 36991.4384654125 5840.84231046887 7861.71 799.488
"15311" "2012-01-22" "22:00:00" 33773.583754548 5352.25947036661 7815.09 817.731
"15312" "2012-01-22" "23:00:00" 30435.9815477449 5111.53160822675 7718.28 837.798
"15313" "2012-01-23" "00:00:00" 30177.805946501 4712.45794679207 7591.815 844.752
"15314" "2012-01-23" "01:00:00" 29717.4965721127 4417.32979572054 7424.595 839.544
"15315" "2012-01-23" "02:00:00" 29048.8265547911 4150.48038172164 7225.515 824.148
"15316" "2012-01-23" "03:00:00" 28268.0728812708 4061.55392321567 6890.715 780.135
"15317" "2012-01-23" "04:00:00" 27469.1175883679 4051.03974645387 6600.555 739.914
"15318" "2012-01-23" "05:00:00" 28600.9709199804 4112.81088512183 6486.585 722.448
"15319" "2012-01-23" "06:00:00" 34214.7335295861 4673.66573334246 6523.245 726.084
"15320" "2012-01-23" "07:00:00" 41383.7766164436 5930.76751771334 6619.035 720.282
"15321" "2012-01-23" "08:00:00" 43264.7702826486 6482.22250140426 6650.79 679.026
"15322" "2012-01-23" "09:00:00" 44164.31347214 6697.3779133758 6662.925 642.498
"15323" "2012-01-23" "10:00:00" 44503.9173706221 6827.69851489908 6702.645 584.847
"15324" "2012-01-23" "11:00:00" 44697.429324059 6905.84885272447 6911.1 519.666
"15325" "2012-01-23" "12:00:00" 44666.7739650987 6964.79463907048 7048.2 501.54
"15326" "2012-01-23" "13:00:00" 44518.7660601185 6822.9316958849 6971.475 471.657
"15327" "2012-01-23" "14:00:00" 44326.2120866491 6811.19044493668 6743.175 420.726
"15328" "2012-01-23" "15:00:00" 44152.3387225461 6930.58644419973 6501.99 358.491
"15329" "2012-01-23" "16:00:00" 47180.5133998437 7277.31334496451 6273.06 296.394
"15330" "2012-01-23" "17:00:00" 50836.6439458438 8191.76937085619 5929.515 237.657
"15331" "2012-01-23" "18:00:00" 49677.967175141 8091.06804293112 5440.065 201.21
"15332" "2012-01-23" "19:00:00" 47150.8160208509 7704.23150488986 4843.425 212.91
"15333" "2012-01-23" "20:00:00" 44000.4988976959 7229.06803773965 4240.53 281.253
"15334" "2012-01-23" "21:00:00" 40533.5693952789 6766.70760490902 3709.515 410.628
"15335" "2012-01-23" "22:00:00" 36220.7435815511 6042.5153148555 3342.285 584.493
"15336" "2012-01-23" "23:00:00" 32438.6386698235 5524.92533747863 3148.65 780.414
"15337" "2012-01-24" "00:00:00" 32056.883652771 4844.41464723059 3041.205 964.92
"15338" "2012-01-24" "01:00:00" 31658.8429762708 4513.03317764426 2911.68 1117.992
"15339" "2012-01-24" "02:00:00" 30967.1814397289 4297.88757106006 2819.235 1254.354
"15340" "2012-01-24" "03:00:00" 30262.5871736256 4105.74820470177 2444.025 1305.009
"15341" "2012-01-24" "04:00:00" 29427.2286419573 4056.63862262185 2230.56 1320.006
"15342" "2012-01-24" "05:00:00" 30449.8722572737 4054.70696131696 2320.065 1334.1
"15343" "2012-01-24" "06:00:00" 36034.8954678542 4508.19001668584 2504.37 1339.293
"15344" "2012-01-24" "07:00:00" 43108.1405579607 5752.67927140536 2627.94 1326.681
"15345" "2012-01-24" "08:00:00" 45137.1421291459 6386.86090726762 2699.25 1268.988
"15346" "2012-01-24" "09:00:00" 46174.155443975 6574.25446615603 2635.425 1154.037
"15347" "2012-01-24" "10:00:00" 46540.1037915636 6735.27293388431 2571.15 1016.265
"15348" "2012-01-24" "11:00:00" 46772.8929236684 6853.90971601375 2562.975 916.368
"15349" "2012-01-24" "12:00:00" 46705.355335959 6957.21087235207 2525.07 879.414
"15350" "2012-01-24" "13:00:00" 46215.3485825779 6807.58346316721 2523.12 885.885
"15351" "2012-01-24" "14:00:00" 45830.240635639 6767.17966427069 2599.305 905.772
"15352" "2012-01-24" "15:00:00" 45486.3258273031 6867.12877891024 2557.215 907.968
"15353" "2012-01-24" "16:00:00" 48391.4000787757 7257.807628017 2430.315 949.452
"15354" "2012-01-24" "17:00:00" 50730.3081694502 7911.26525460922 2327.4 1049.109
"15355" "2012-01-24" "18:00:00" 49476.791381964 7645.64151402713 2295.705 1178.718
"15356" "2012-01-24" "19:00:00" 47101.9590425079 7293.92507187873 2392.335 1312.461
"15357" "2012-01-24" "20:00:00" 44443.0856426853 6842.07321273142 2645.85 1442.163
"15358" "2012-01-24" "21:00:00" 40652.3589112501 6344.70754711671 3234.735 1576.047
"15359" "2012-01-24" "22:00:00" 36428.1462445169 5648.15944549832 3896.805 1704.603
"15360" "2012-01-24" "23:00:00" 32498.5124177928 5256.00138367368 4470.555 1814.049
"15361" "2012-01-25" "00:00:00" 31803.4979513647 4696.38691695086 4981.905 1906.818
"15362" "2012-01-25" "01:00:00" 31249.3065401604 4248.67573279794 5444.355 1980.441
"15363" "2012-01-25" "02:00:00" 30238.6376744379 3931.20250476076 5847.72 2043.891
"15364" "2012-01-25" "03:00:00" 29134.5657618832 3803.54896859246 6090.03 2129.691
"15365" "2012-01-25" "04:00:00" 28154.0732651372 3776.17372792423 6299.04 2220.594
"15366" "2012-01-25" "05:00:00" 29249.0443680006 3846.17578887467 6618.615 2321.406
"15367" "2012-01-25" "06:00:00" 34595.5305666712 4356.3108703381 7010.64 2422.311
"15368" "2012-01-25" "07:00:00" 41478.1376432433 5517.46623925633 7468.05 2514.765
"15369" "2012-01-25" "08:00:00" 42931.3932539552 6058.6437762511 7960.53 2589.102
"15370" "2012-01-25" "09:00:00" 43462.5931459393 6147.71591479747 8284.365 2636.106
"15371" "2012-01-25" "10:00:00" 43542.1054832426 6226.51620972618 8609.28 2648.553
"15372" "2012-01-25" "11:00:00" 44046.4819361363 6319.85649330229 8976.945 2613.519
"15373" "2012-01-25" "12:00:00" 43993.3140479395 6444.48016478424 9336.87 2517.447
"15374" "2012-01-25" "13:00:00" 43845.7851329431 6359.48286506015 9718.095 2351.01
"15375" "2012-01-25" "14:00:00" 43882.6673616922 6408.49159172748 10086.195 2114.436
"15376" "2012-01-25" "15:00:00" 44059.8936556815 6644.10804552683 10533.72 1875.228
"15377" "2012-01-25" "16:00:00" 46966.4048771053 7192.25581214679 10845.615 1647.135
"15378" "2012-01-25" "17:00:00" 49783.3449715671 7920.81850341224 10999.665 1393.47
"15379" "2012-01-25" "18:00:00" 48681.6680089311 7845.67421718968 10952.94 1143.051
"15380" "2012-01-25" "19:00:00" 46300.1298097025 7571.86577972254 10600.53 932.772
"15381" "2012-01-25" "20:00:00" 43306.921401219 7198.36316768655 9854.295 822.516
"15382" "2012-01-25" "21:00:00" 39731.7401624735 6686.10031717153 8713.08 809.4
"15383" "2012-01-25" "22:00:00" 35837.5515945473 6043.45803280923 7481.67 902.799
"15384" "2012-01-25" "23:00:00" 32123.9422504966 5616.42641054472 6448.53 1028.526
"15385" "2012-01-26" "00:00:00" 31706.2629846625 5007.19388237022 5697.345 1114.953
"15386" "2012-01-26" "01:00:00" 30953.7697201838 4644.18863786059 5163.195 1147.842
"15387" "2012-01-26" "02:00:00" 29902.8656958258 4386.86025496347 4905.255 1149.651
"15388" "2012-01-26" "03:00:00" 28937.70087856 4253.8347673055 4875.255 1202.304
"15389" "2012-01-26" "04:00:00" 28178.0227643249 4155.2457999662 4857.6 1288.524
"15390" "2012-01-26" "05:00:00" 29285.4476067659 4210.23721367718 4887.525 1385.718
"15391" "2012-01-26" "06:00:00" 34726.77382222 4795.72039334277 5016.81 1468.104
"15392" "2012-01-26" "07:00:00" 41471.4317834707 6073.64952079689 5205.165 1526.775
"15393" "2012-01-26" "08:00:00" 42947.1999234191 6694.8621311397 5368.725 1572.531
"15394" "2012-01-26" "09:00:00" 44039.29708638 6964.15028504564 5438.34 1558.416
"15395" "2012-01-26" "10:00:00" 44087.6750747392 7032.07640542041 5572.35 1519.566
"15396" "2012-01-26" "11:00:00" 44284.0609680787 7100.34011127341 5859.285 1489.014
"15397" "2012-01-26" "12:00:00" 44217.4813603368 7104.18382310853 6185.07 1503.696
"15398" "2012-01-26" "13:00:00" 43688.6764182715 6918.35772542402 6468.915 1563.864
"15399" "2012-01-26" "14:00:00" 43797.4071445838 6859.57022604498 6725.61 1654.524
"15400" "2012-01-26" "15:00:00" 43948.7679794503 6925.41620353522 6854.685 1745.667
"15401" "2012-01-26" "16:00:00" 46823.6658619464 7233.65555824256 6760.005 1803.45
"15402" "2012-01-26" "17:00:00" 50476.922468044 7933.02340910442 6549.18 1825.866
"15403" "2012-01-26" "18:00:00" 49672.219295336 7899.77894373169 6342.75 1812.588
"15404" "2012-01-26" "19:00:00" 47480.8401196579 7674.02811036044 6149.685 1764.519
"15405" "2012-01-26" "20:00:00" 44791.311360875 7260.06566864316 5936.88 1678.47
"15406" "2012-01-26" "21:00:00" 41142.844654615 6754.01383061973 5856.045 1603.959
"15407" "2012-01-26" "22:00:00" 36739.4897339575 6071.36836747201 5804.22 1539.783
"15408" "2012-01-26" "23:00:00" 32884.0993547154 5679.99333586451 5787.12 1484.274
"15409" "2012-01-27" "00:00:00" 32430.4958400997 5104.4843362725 5794.02 1426.65
"15410" "2012-01-27" "01:00:00" 31832.23735039 4756.1367450583 5885.775 1363.323
"15411" "2012-01-27" "02:00:00" 31142.9707637669 4458.24627629769 6020.955 1305.789
"15412" "2012-01-27" "03:00:00" 30145.2346276057 4365.4396859465 6082.515 1278.117
"15413" "2012-01-27" "04:00:00" 29273.9518471558 4316.72372012958 6041.265 1290.504
"15414" "2012-01-27" "05:00:00" 30354.0742605228 4348.84476826771 6014.295 1325.481
"15415" "2012-01-27" "06:00:00" 35713.9721787385 4867.42719091979 6006.195 1351.389
"15416" "2012-01-27" "07:00:00" 42305.3533451878 6059.79380810847 5925.72 1362.348
"15417" "2012-01-27" "08:00:00" 43795.4911846488 6541.36859780581 5685.375 1366.305
"15418" "2012-01-27" "09:00:00" 44745.8073124183 6791.118817063 5245.59 1385.031
"15419" "2012-01-27" "10:00:00" 44776.9416613623 6815.13361141476 4848.285 1398.345
"15420" "2012-01-27" "11:00:00" 44623.6648665608 6838.41580325566 4577.94 1397.883
"15421" "2012-01-27" "12:00:00" 44514.4551502647 6868.04488224121 4308.825 1410.807
"15422" "2012-01-27" "13:00:00" 44026.3643568186 6695.79644447571 4016.31 1403.838
"15423" "2012-01-27" "14:00:00" 43828.5414935279 6617.96268058426 3727.485 1380.258
"15424" "2012-01-27" "15:00:00" 43464.5091058743 6670.38088050475 3584.925 1308.477
"15425" "2012-01-27" "16:00:00" 46086.0212869641 6830.18488097318 3612.24 1176.414
"15426" "2012-01-27" "17:00:00" 49363.2707558141 7668.4474441975 3664.665 1021.143
"15427" "2012-01-27" "18:00:00" 48439.2990771512 7881.17252087972 3574.725 841.053
"15428" "2012-01-27" "19:00:00" 45805.8121464675 7622.60025456073 3326.88 653.856
"15429" "2012-01-27" "20:00:00" 42696.2091719317 7225.26774976273 2983.665 483.708
"15430" "2012-01-27" "21:00:00" 39383.5144442837 6768.15600069528 2580.21 349.626
"15431" "2012-01-27" "22:00:00" 36043.0382975781 6263.2822099216 2200.86 254.457
"15432" "2012-01-27" "23:00:00" 33200.7117339773 6123.23606493215 1933.455 186.996
"15433" "2012-01-28" "00:00:00" 32734.6544797839 5601.32051097115 1727.34 145.02
"15434" "2012-01-28" "01:00:00" 31575.4987190974 5186.78515447962 1556.94 123.18
"15435" "2012-01-28" "02:00:00" 30336.8306211076 4853.63871517309 1444.155 112.374
"15436" "2012-01-28" "03:00:00" 29387.4724733057 4668.48778844504 1329.51 103.5
"15437" "2012-01-28" "04:00:00" 28057.7962784025 4550.9520112363 1235.565 95.106
"15438" "2012-01-28" "05:00:00" 27978.7629310829 4498.78454907765 1173.09 92.286
"15439" "2012-01-28" "06:00:00" 29897.1178160208 4646.91313476996 1118.595 100.272
"15440" "2012-01-28" "07:00:00" 32387.8657315455 5052.5171841694 1064.64 119.754
"15441" "2012-01-28" "08:00:00" 35781.9887564317 5407.61228263934 1009.26 149.616
"15442" "2012-01-28" "09:00:00" 39069.7760049244 6105.13251837347 931.65 192.954
"15443" "2012-01-28" "10:00:00" 39980.8149540259 6508.54156177961 889.455 235.704
"15444" "2012-01-28" "11:00:00" 39918.5462561378 6710.84911480375 913.11 273.315
"15445" "2012-01-28" "12:00:00" 39838.075938867 6838.79541182247 983.955 320.862
"15446" "2012-01-28" "13:00:00" 39168.9269315616 6706.09210117691 1083.915 373.35
"15447" "2012-01-28" "14:00:00" 38570.6684418519 6501.43965981021 1182.48 417.288
"15448" "2012-01-28" "15:00:00" 38368.5346687074 6470.63393434452 1199.565 434.727
"15449" "2012-01-28" "16:00:00" 40322.8138024268 6724.62428323907 1177.815 441.48
"15450" "2012-01-28" "17:00:00" 45220.0073963355 7563.00311034179 1116.285 446.058
"15451" "2012-01-28" "18:00:00" 44917.2857266025 7547.4363575635 1028.85 449.247
"15452" "2012-01-28" "19:00:00" 42371.4539629459 7094.10108338945 957.12 459.111
"15453" "2012-01-28" "20:00:00" 39644.5639854301 6560.50171003461 928.575 477.291
"15454" "2012-01-28" "21:00:00" 36955.9932066146 6083.00876300765 988.98 509.784
"15455" "2012-01-28" "22:00:00" 34434.1109421458 5688.06036810154 1066.965 527.727
"15456" "2012-01-28" "23:00:00" 32247.5216663054 5592.80803399521 1118.07 522.507
"15457" "2012-01-29" "00:00:00" 32088.4969916988 5235.71403727865 1163.085 502.788
"15458" "2012-01-29" "01:00:00" 31029.9291276008 4879.72244625241 1207.08 476.478
"15459" "2012-01-29" "02:00:00" 29846.3448777427 4563.46368547509 1247.04 451.521
"15460" "2012-01-29" "03:00:00" 28995.6586665943 4355.87803252576 1189.815 431.82
"15461" "2012-01-29" "04:00:00" 27747.8897589132 4260.7111453662 1171.395 417.609
"15462" "2012-01-29" "05:00:00" 27330.6894830628 4205.94665633354 1244.205 405.426
"15463" "2012-01-29" "06:00:00" 28108.5692166805 4284.51302273583 1398.87 397.38
"15464" "2012-01-29" "07:00:00" 29184.3807201937 4480.04365234223 1619.445 398.196
"15465" "2012-01-29" "08:00:00" 31724.4646040452 4681.08350886099 1871.745 402.279
"15466" "2012-01-29" "09:00:00" 35764.7451170165 5208.70159594179 2068.485 381.042
"15467" "2012-01-29" "10:00:00" 38580.7272315108 5764.09694457154 2233.14 350.07
"15468" "2012-01-29" "11:00:00" 40004.2854632299 6200.43387941647 2447.295 336.99
"15469" "2012-01-29" "12:00:00" 40965.139370642 6584.72661982925 2675.715 343.17
"15470" "2012-01-29" "13:00:00" 40702.1738695606 6566.22105238985 2934.3 349.359
"15471" "2012-01-29" "14:00:00" 40406.6370495839 6281.46419957896 3260.07 353.391
"15472" "2012-01-29" "15:00:00" 40822.8793454668 6152.22639297133 3503.7 347.166
"15473" "2012-01-29" "16:00:00" 42918.4605243939 6319.40404471529 3766.395 340.458
"15474" "2012-01-29" "17:00:00" 46210.5586827403 7003.34381899116 3980.445 335.52
"15475" "2012-01-29" "18:00:00" 45284.1920541586 7096.37873479028 4081.035 337.056
"15476" "2012-01-29" "19:00:00" 43179.989055524 6702.16574393426 4114.125 354.141
"15477" "2012-01-29" "20:00:00" 40861.6775341509 6343.06724589261 4080.45 391.116
"15478" "2012-01-29" "21:00:00" 38064.8550190069 5976.14685029729 4151.58 421.5
"15479" "2012-01-29" "22:00:00" 34647.7404749004 5474.30432497959 4232.07 449.685
"15480" "2012-01-29" "23:00:00" 31346.0625168789 5212.53130008071 4249.545 475.776
"15481" "2012-01-30" "00:00:00" 31206.1974416225 4716.98383343174 4223.775 506.583
"15482" "2012-01-30" "01:00:00" 30887.1901124418 4372.93240263966 4188.06 539.313
"15483" "2012-01-30" "02:00:00" 30315.2760718387 4123.19619107866 4137.42 570.714
"15484" "2012-01-30" "03:00:00" 29800.8408292861 4005.87333085204 3983.445 592.875
"15485" "2012-01-30" "04:00:00" 28977.9360371954 3952.23786213245 3780.9 622.488
"15486" "2012-01-30" "05:00:00" 30177.805946501 4003.50182788671 3614.82 668.064
"15487" "2012-01-30" "06:00:00" 35936.2235312007 4539.36064263733 3505.185 719.61
"15488" "2012-01-30" "07:00:00" 43090.8969185456 5734.85727954014 3422.235 765.42
"15489" "2012-01-30" "08:00:00" 45230.5451759781 6314.59100030368 3336.33 808.917
"15490" "2012-01-30" "09:00:00" 46792.0525230186 6575.18317641356 3143.34 867.591
"15491" "2012-01-30" "10:00:00" 47116.8077320043 6692.50813779461 3033.165 933.585
"15492" "2012-01-30" "11:00:00" 47463.5964802428 6791.07889512886 3118.47 978.147
"15493" "2012-01-30" "12:00:00" 47460.7225403402 6912.64538691688 3126.345 997.821
"15494" "2012-01-30" "13:00:00" 46948.6822477064 6790.37780993444 3041.28 1001.223
"15495" "2012-01-30" "14:00:00" 46590.3977398578 6777.27501091634 2928.615 999.381
"15496" "2012-01-30" "15:00:00" 46314.4995092151 6863.16460088787 2824.215 1008.864
"15497" "2012-01-30" "16:00:00" 48479.0552458029 7136.08425003162 2862.63 1038.603
"15498" "2012-01-30" "17:00:00" 51195.8864336598 7790.63587769645 2902.14 1082.313
"15499" "2012-01-30" "18:00:00" 50722.6443297101 7605.30915438119 2926.695 1120.893
"15500" "2012-01-30" "19:00:00" 49008.3391778519 7255.84795131972 2965.005 1152.543
"15501" "2012-01-30" "20:00:00" 45999.8030898882 6840.44131612504 2979.525 1176.285
"15502" "2012-01-30" "21:00:00" 42238.2947474621 6404.23745439393 3107.595 1201.56
"15503" "2012-01-30" "22:00:00" 37811.4693176006 5768.97022207678 3280.74 1205.898
"15504" "2012-01-30" "23:00:00" 33668.205958122 5430.39439972619 3429.09 1188.951
"15505" "2012-01-31" "00:00:00" 33278.7871013293 4919.59395269363 3522.555 1156.176
"15506" "2012-01-31" "01:00:00" 32804.5870174121 4589.45356498993 3588.39 1119.24
"15507" "2012-01-31" "02:00:00" 32216.8663073451 4376.2459231739 3647.55 1088.664
"15508" "2012-01-31" "03:00:00" 31530.4736606245 4211.81167872917 3550.74 1053.579
"15509" "2012-01-31" "04:00:00" 30653.4430003695 4159.69604504643 3432.27 1041.705
"15510" "2012-01-31" "05:00:00" 31786.2543119495 4254.12332584705 3422.355 1059.774
"15511" "2012-01-31" "06:00:00" 37244.8241668187 4852.94603459639 3557.685 1093.836
"15512" "2012-01-31" "07:00:00" 44123.1203335371 6086.70819557199 3784.02 1134.474
"15513" "2012-01-31" "08:00:00" 46105.659876298 6620.96873218709 4022.19 1163.298
"15514" "2012-01-31" "09:00:00" 47285.412206286 6883.44354266519 4187.925 1124.172
"15515" "2012-01-31" "10:00:00" 47714.5872317303 6992.09703971851 4422.105 1053.246
"15516" "2012-01-31" "11:00:00" 47933.9646442899 7086.03685269165 4694.625 1021.158
"15517" "2012-01-31" "12:00:00" 48151.9050868984 7192.63822225283 4690.545 992.61
"15518" "2012-01-31" "13:00:00" 47951.2082837051 7037.06594680404 4558.92 939.639
"15519" "2012-01-31" "14:00:00" 47903.3092853296 7016.87945582159 4435.215 885.129
"15520" "2012-01-31" "15:00:00" 47639.3858042808 7140.56110973462 4557.075 835.053
"15521" "2012-01-31" "16:00:00" 49250.7081096318 7507.00314250498 5014.41 824.778
"15522" "2012-01-31" "17:00:00" 51829.5901821674 8190.43723894832 5521.215 852.159
"15523" "2012-01-31" "18:00:00" 51732.8342054489 8147.82932905597 5913.93 877.005
"15524" "2012-01-31" "19:00:00" 49895.4286277657 7855.16022905097 6147 887.838
"15525" "2012-01-31" "20:00:00" 47121.5976318419 7492.41272615128 6260.97 883.86
"15526" "2012-01-31" "21:00:00" 43394.0975782623 7014.3209501121 6349.455 871.422
"15527" "2012-01-31" "22:00:00" 38871.4741516499 6290.94390797697 6398.325 831.285
"15528" "2012-01-31" "23:00:00" 34752.160291359 5855.60782302497 6421.905 780.087
"15529" "2012-02-01" "00:00:00" 34336.3969854599 5243.3881536375 6454.62 734.46
"15530" "2012-02-01" "01:00:00" 33788.9114340282 4906.1311558834 6477.615 712.095
"15531" "2012-02-01" "02:00:00" 33163.3505152445 4671.03298684315 6457.515 706.293
"15532" "2012-02-01" "03:00:00" 32544.9744462171 4550.83364620348 6282.555 719.178
"15533" "2012-02-01" "04:00:00" 31904.5648379369 4455.83555178303 6152.79 733.359
"15534" "2012-02-01" "05:00:00" 32878.3514749104 4509.76238058341 6107.655 745.593
"15535" "2012-02-01" "06:00:00" 38266.9887921514 5059.36554683772 6065.7 764.142
"15536" "2012-02-01" "07:00:00" 44798.4962106313 6332.94108231534 6049.41 779.472
"15537" "2012-02-01" "08:00:00" 46371.0203272982 6735.42701854242 6055.2 776.976
"15538" "2012-02-01" "09:00:00" 47596.2767057428 7078.09448895072 5963.445 711.387
"15539" "2012-02-01" "10:00:00" 47646.0916640533 7206.32514220214 5923.965 618.159
"15540" "2012-02-01" "11:00:00" 47556.0415471074 7229.03301849917 5871.885 588.801
"15541" "2012-02-01" "12:00:00" 47393.6639426146 7254.59566328014 5506.89 550.533
"15542" "2012-02-01" "13:00:00" 46751.3383743994 7112.71871239838 5083.68 499.662
"15543" "2012-02-01" "14:00:00" 46542.0197514986 7079.17868463599 4752.24 459.84
"15544" "2012-02-01" "15:00:00" 46542.4987414824 7155.65370199681 4597.83 445.194
