"Date" "Time" "Idem" "Iwind" "GBdem" "GBwind"
"10205" 2010-11-12 04:00:00 2804.537 0.780228 29400.5 0.84315
"10206" 2010-11-12 05:00:00 2863.317 0.748279 30366.5 0.842893
"10207" 2010-11-12 06:00:00 3229.991 0.711066 35948 0.841523
"10208" 2010-11-12 07:00:00 4058.155 0.672912 42186.5 0.838264
"10209" 2010-11-12 08:00:00 4396.106 0.633518 44040 0.834185
"10210" 2010-11-12 09:00:00 4652.959 0.582105 44881.5 0.823139
"10211" 2010-11-12 10:00:00 4709.183 0.535989 45054.5 0.808544
"10212" 2010-11-12 11:00:00 4717.807 0.510995 45251 0.796882
"10213" 2010-11-12 12:00:00 4735.659 0.49452 45217 0.786472
"10214" 2010-11-12 13:00:00 4620.948 0.478976 44797.5 0.768139
"10215" 2010-11-12 14:00:00 4605.705 0.464525 44837.5 0.741102
"10216" 2010-11-12 15:00:00 4649.741 0.451305 45418.5 0.708784
"10217" 2010-11-12 16:00:00 4857.0235 0.442587 49215 0.673764
"10218" 2010-11-12 17:00:00 5445.058 0.435895 51248 0.638877
"10219" 2010-11-12 18:00:00 5376.045 0.434887 49792.5 0.607978
"10220" 2010-11-12 19:00:00 5205.368 0.445078 46928.5 0.586529
"10221" 2010-11-12 20:00:00 4867.319 0.458849 43506 0.574752
"10222" 2010-11-12 21:00:00 4498.5345 0.481942 40196.5 0.578185
"10223" 2010-11-12 22:00:00 4100.898 0.502278 36903.5 0.585108
"10224" 2010-11-12 23:00:00 3943.084 0.524517 33887.5 0.592439
"10225" 2010-11-13 00:00:00 3547.802 0.538587 33167 0.597712
"10226" 2010-11-13 01:00:00 3255.936 0.543572 31967.5 0.598577
"10227" 2010-11-13 02:00:00 3030.436 0.535411 30539.5 0.59271
"10228" 2010-11-13 03:00:00 2913.564 0.516046 29157 0.582607
"10229" 2010-11-13 04:00:00 2824.86 0.483113 28077 0.567756
"10230" 2010-11-13 05:00:00 2819.091 0.43979 28095.5 0.54292
"10231" 2010-11-13 06:00:00 2948.659 0.39791 30165 0.512408
"10232" 2010-11-13 07:00:00 3214.853 0.362972 32551.5 0.484305
"10233" 2010-11-13 08:00:00 3535.211 0.337714 36149 0.462755
"10234" 2010-11-13 09:00:00 4058.0055 0.306051 38897 0.426777
"10235" 2010-11-13 10:00:00 4320.865 0.276652 39807 0.39457
"10236" 2010-11-13 11:00:00 4396.642 0.268428 39999 0.378808
"10237" 2010-11-13 12:00:00 4475.817 0.266313 39911 0.358749
"10238" 2010-11-13 13:00:00 4412.226 0.239447 39245 0.32378
"10239" 2010-11-13 14:00:00 4356.357 0.19776 38687.5 0.27456
"10240" 2010-11-13 15:00:00 4389.389 0.163244 38862 0.232704
"10241" 2010-11-13 16:00:00 4742.233 0.144686 42546.5 0.206432
"10242" 2010-11-13 17:00:00 5420.977 0.13242 45928.5 0.184524
"10243" 2010-11-13 18:00:00 5322.6825 0.122823 44516 0.159262
"10244" 2010-11-13 19:00:00 5023.919 0.113936 42226.5 0.138163
"10245" 2010-11-13 20:00:00 4618.431 0.105814 39344.5 0.124245
"10246" 2010-11-13 21:00:00 4302.767 0.102262 36685 0.111824
"10247" 2010-11-13 22:00:00 4028.392 0.097522 34440.5 0.095418
"10248" 2010-11-13 23:00:00 3967.532 0.094437 32430 0.081825
"10249" 2010-11-14 00:00:00 3663.014 0.091365 31999.5 0.079109
"10250" 2010-11-14 01:00:00 3392.977 0.08531 30829 0.082049
"10251" 2010-11-14 02:00:00 3143.512 0.077517 29431.5 0.087217
"10252" 2010-11-14 03:00:00 2997.094 0.068763 27905.5 0.086986
"10253" 2010-11-14 04:00:00 2905.135 0.056616 26706.5 0.086506
"10254" 2010-11-14 05:00:00 2855.222 0.044793 26485 0.087589
"10255" 2010-11-14 06:00:00 2914.765 0.038254 27458.5 0.089839
"10256" 2010-11-14 07:00:00 3026.359 0.036656 28496 0.097708
"10257" 2010-11-14 08:00:00 3188.44 0.037876 31527.5 0.109746
"10258" 2010-11-14 09:00:00 3670.25 0.035685 35313.5 0.113929
"10259" 2010-11-14 10:00:00 4009.0655 0.029703 37786 0.113447
"10260" 2010-11-14 11:00:00 4242.1295 0.02606 39282 0.118584
"10261" 2010-11-14 12:00:00 4491.342 0.027933 40626.5 0.125944
"10262" 2010-11-14 13:00:00 4461.34 0.031334 40590.5 0.131207
"10263" 2010-11-14 14:00:00 4308.955 0.034585 40408 0.131857
"10264" 2010-11-14 15:00:00 4321.57 0.03752 41085.5 0.138829
"10265" 2010-11-14 16:00:00 4659.7995 0.042289 44666 0.154228
"10266" 2010-11-14 17:00:00 5322.068 0.045525 46928 0.16989
"10267" 2010-11-14 18:00:00 5309.725 0.045899 45908.5 0.185099
"10268" 2010-11-14 19:00:00 5108.109 0.045042 43747.5 0.19575
"10269" 2010-11-14 20:00:00 4749.297 0.046013 41092.5 0.195609
"10270" 2010-11-14 21:00:00 4546.415 0.049223 38555 0.180084
"10271" 2010-11-14 22:00:00 4176.179 0.058878 35416.5 0.159928
"10272" 2010-11-14 23:00:00 3891.411 0.074601 31888 0.140473
"10273" 2010-11-15 00:00:00 3483.751 0.091593 31549.5 0.121244
"10274" 2010-11-15 01:00:00 3241.681 0.108531 30981.5 0.104396
"10275" 2010-11-15 02:00:00 3056.493 0.123314 30189.5 0.090094
"10276" 2010-11-15 03:00:00 2958.03 0.122505 29414 0.075811
"10277" 2010-11-15 04:00:00 2910.67 0.114558 28825 0.06259
"10278" 2010-11-15 05:00:00 2942.482 0.108372 30063 0.051631
"10279" 2010-11-15 06:00:00 3315.255 0.109488 35901.5 0.044964
"10280" 2010-11-15 07:00:00 4201.295 0.116398 42668.5 0.044547
"10281" 2010-11-15 08:00:00 4586.996 0.129292 44882 0.052459
"10282" 2010-11-15 09:00:00 4909.26 0.146399 46378 0.066294
"10283" 2010-11-15 10:00:00 4995.152 0.155 46603.5 0.079685
"10284" 2010-11-15 11:00:00 5054.323 0.16474 46574 0.094311
"10285" 2010-11-15 12:00:00 5101.197 0.18201 46179.5 0.111055
"10286" 2010-11-15 13:00:00 4986.3975 0.193328 45698 0.125922
"10287" 2010-11-15 14:00:00 4966.021 0.193272 45308.5 0.139664
"10288" 2010-11-15 15:00:00 5040.965 0.179186 45750.5 0.1513
"10289" 2010-11-15 16:00:00 5393.4465 0.166191 50303 0.160466
"10290" 2010-11-15 17:00:00 6050.254 0.153106 53386 0.164756
"10291" 2010-11-15 18:00:00 5859.2895 0.138389 51980.5 0.164778
"10292" 2010-11-15 19:00:00 5654.889 0.130694 49912.5 0.159641
"10293" 2010-11-15 20:00:00 5359.7335 0.135568 47047 0.151092
"10294" 2010-11-15 21:00:00 4995.8845 0.15309 42905.5 0.143532
"10295" 2010-11-15 22:00:00 4482.174 0.178404 38435.5 0.136608
"10296" 2010-11-15 23:00:00 4181.914 0.205871 34404 0.12931
"10297" 2010-11-16 00:00:00 3722.069 0.233616 33758 0.122169
"10298" 2010-11-16 01:00:00 3449.64 0.261027 33010.5 0.116382
"10299" 2010-11-16 02:00:00 3262.756 0.284784 32059 0.111992
"10300" 2010-11-16 03:00:00 3138.202 0.30073 31175.5 0.104245
"10301" 2010-11-16 04:00:00 3107.291 0.317853 30386.5 0.093056
"10302" 2010-11-16 05:00:00 3105.962 0.340096 31585.5 0.085451
"10303" 2010-11-16 06:00:00 3488.534 0.3651 37393.5 0.085491
"10304" 2010-11-16 07:00:00 4341.875 0.390969 43891 0.09515
"10305" 2010-11-16 08:00:00 4630.372 0.419436 45707 0.11111
"10306" 2010-11-16 09:00:00 4849.099 0.452054 46948.5 0.123333
"10307" 2010-11-16 10:00:00 4855.922 0.496883 46992.5 0.137519
"10308" 2010-11-16 11:00:00 4853.562 0.549738 46932 0.153768
"10309" 2010-11-16 12:00:00 4890.775 0.605598 46873 0.172481
"10310" 2010-11-16 13:00:00 4780.204 0.662654 46325.5 0.193186
"10311" 2010-11-16 14:00:00 4791.266 0.717154 46222.5 0.21786
"10312" 2010-11-16 15:00:00 4898.218 0.771414 46885 0.254863
"10313" 2010-11-16 16:00:00 5291.047 0.819242 51588.5 0.301588
"10314" 2010-11-16 17:00:00 5672.799 0.856749 53966 0.351619
"10315" 2010-11-16 18:00:00 5404.568 0.883962 52510.5 0.406676
"10316" 2010-11-16 19:00:00 5208.875 0.902626 49955.5 0.467213
"10317" 2010-11-16 20:00:00 4932.662 0.912391 46968.5 0.525837
"10318" 2010-11-16 21:00:00 4584.858 0.908499 42914.5 0.576623
"10319" 2010-11-16 22:00:00 4113.837 0.891132 38562 0.617206
"10320" 2010-11-16 23:00:00 3818.523 0.859051 34478.5 0.649573
"10321" 2010-11-17 00:00:00 3250.578 0.814893 33815 0.675289
"10322" 2010-11-17 01:00:00 2995.845 0.767156 32960.5 0.698221
"10323" 2010-11-17 02:00:00 2821.08 0.726624 32046.5 0.71957
"10324" 2010-11-17 03:00:00 2738.693 0.697828 31038 0.741077
"10325" 2010-11-17 04:00:00 2743.801 0.686602 30342.5 0.760994
"10326" 2010-11-17 05:00:00 2784.938 0.682134 31409.5 0.777561
"10327" 2010-11-17 06:00:00 3192.2675 0.677912 37089.5 0.789787
"10328" 2010-11-17 07:00:00 4058.247 0.673247 44026 0.797154
"10329" 2010-11-17 08:00:00 4394.1115 0.677672 46134.5 0.800018
"10330" 2010-11-17 09:00:00 4572.625 0.694818 47049.5 0.789774
"10331" 2010-11-17 10:00:00 4588.494 0.709029 47586.5 0.774855
"10332" 2010-11-17 11:00:00 4555.067 0.715821 48123 0.760527
"10333" 2010-11-17 12:00:00 4551.3295 0.715408 48518 0.746815
"10334" 2010-11-17 13:00:00 4435.45 0.708595 48450 0.734852
"10335" 2010-11-17 14:00:00 4446.243 0.698392 48500 0.722579
"10336" 2010-11-17 15:00:00 4574.262 0.703517 49255 0.718578
"10337" 2010-11-17 16:00:00 5023.0845 0.715071 53071.5 0.713958
"10338" 2010-11-17 17:00:00 5482.343 0.727532 54341.5 0.705791
"10339" 2010-11-17 18:00:00 5254.516 0.738809 52821 0.696397
"10340" 2010-11-17 19:00:00 5098.734 0.750383 50664.5 0.685785
"10341" 2010-11-17 20:00:00 4838.4775 0.760107 47458.5 0.673056
"10342" 2010-11-17 21:00:00 4464.96 0.763082 43453 0.659973
"10343" 2010-11-17 22:00:00 4021.66 0.759468 38971.5 0.650511
"10344" 2010-11-17 23:00:00 3753.014 0.751569 34822.5 0.642335
"10345" 2010-11-18 00:00:00 3450.03 0.738416 34133 0.633676
"10346" 2010-11-18 01:00:00 3183.375 0.720013 33440.5 0.624816
"10347" 2010-11-18 02:00:00 2990.034 0.698882 32431 0.616088
"10348" 2010-11-18 03:00:00 2912.579 0.674683 31415.5 0.604983
"10349" 2010-11-18 04:00:00 2885.563 0.649128 30405 0.591809
"10350" 2010-11-18 05:00:00 2941.724 0.628654 31530 0.581582
"10351" 2010-11-18 06:00:00 3293.073 0.613939 37062 0.575122
"10352" 2010-11-18 07:00:00 4142.764 0.602208 43778 0.570839
"10353" 2010-11-18 08:00:00 4492.808 0.591879 45494.5 0.569486
"10354" 2010-11-18 09:00:00 4698.4455 0.569558 46612 0.56494
"10355" 2010-11-18 10:00:00 4752.169 0.547379 46774 0.556804
"10356" 2010-11-18 11:00:00 4800.606 0.532329 46998 0.544736
"10357" 2010-11-18 12:00:00 4854.8315 0.5175 47081 0.529575
"10358" 2010-11-18 13:00:00 4760.078 0.499068 46854.5 0.511664
"10359" 2010-11-18 14:00:00 4719.059 0.480414 46933 0.492277
"10360" 2010-11-18 15:00:00 4805.5185 0.460797 47752.5 0.476126
"10361" 2010-11-18 16:00:00 5159.5125 0.431382 51784 0.459276
"10362" 2010-11-18 17:00:00 5713.104 0.396016 53430.5 0.435311
"10363" 2010-11-18 18:00:00 5562.183 0.356962 51732 0.40659
"10364" 2010-11-18 19:00:00 5440.096 0.319198 49172.5 0.37579
"10365" 2010-11-18 20:00:00 5188.615 0.283994 46351 0.344103
"10366" 2010-11-18 21:00:00 4831.142 0.244514 42548 0.31642
"10367" 2010-11-18 22:00:00 4425.071 0.211178 38211 0.287825
"10368" 2010-11-18 23:00:00 4167.441 0.188742 34405 0.25953
"10369" 2010-11-19 00:00:00 3728.532 0.175213 33650.5 0.230829
"10370" 2010-11-19 01:00:00 3493.435 0.166843 32890.5 0.20436
"10371" 2010-11-19 02:00:00 3296.718 0.159189 32061.5 0.183482
"10372" 2010-11-19 03:00:00 3229.818 0.151804 30912 0.166292
"10373" 2010-11-19 04:00:00 3200.39 0.141448 29916.5 0.152849
"10374" 2010-11-19 05:00:00 3233.207 0.128097 30985.5 0.140725
"10375" 2010-11-19 06:00:00 3602.2615 0.115724 36421 0.129095
"10376" 2010-11-19 07:00:00 4454.868 0.106511 42841.5 0.116744
"10377" 2010-11-19 08:00:00 4794.066 0.103539 44724 0.104541
"10378" 2010-11-19 09:00:00 5019.416 0.099993 45677 0.086884
"10379" 2010-11-19 10:00:00 5034.558 0.093602 45813.5 0.070668
"10380" 2010-11-19 11:00:00 5011.1185 0.090315 45865.5 0.061675
"10381" 2010-11-19 12:00:00 5022.027 0.090049 45519 0.058099
"10382" 2010-11-19 13:00:00 4884.148 0.090827 44769.5 0.055982
"10383" 2010-11-19 14:00:00 4809.279 0.092488 44279 0.055268
"10384" 2010-11-19 15:00:00 4826.524 0.102506 44397.5 0.061585
"10385" 2010-11-19 16:00:00 5176.541 0.122643 48829.5 0.070509
"10386" 2010-11-19 17:00:00 5652.674 0.143944 51227 0.075889
"10387" 2010-11-19 18:00:00 5510.324 0.160168 49572 0.078927
"10388" 2010-11-19 19:00:00 5315.644 0.173813 46861 0.082185
"10389" 2010-11-19 20:00:00 4996.925 0.183627 43727 0.085892
"10390" 2010-11-19 21:00:00 4645.573 0.191844 40191 0.088801
"10391" 2010-11-19 22:00:00 4239.106 0.194771 37084 0.092489
"10392" 2010-11-19 23:00:00 4109.94 0.196763 34097.5 0.096926
"10393" 2010-11-20 00:00:00 3702.984 0.199592 33534 0.100491
"10394" 2010-11-20 01:00:00 3399.279 0.204487 32245 0.101966
"10395" 2010-11-20 02:00:00 3152.115 0.210681 30810.5 0.10257
"10396" 2010-11-20 03:00:00 3026.263 0.220227 29537.5 0.106232
"10397" 2010-11-20 04:00:00 2959.515 0.230802 28373.5 0.110975
"10398" 2010-11-20 05:00:00 2937.44 0.238563 28270 0.116543
"10399" 2010-11-20 06:00:00 3071.591 0.240581 30261 0.121743
"10400" 2010-11-20 07:00:00 3383.471 0.237449 32916 0.1253
"10401" 2010-11-20 08:00:00 3638.434 0.231076 36511 0.128588
"10402" 2010-11-20 09:00:00 4123.129 0.208581 39836.5 0.122833
"10403" 2010-11-20 10:00:00 4385.215 0.182519 40954 0.117817
"10404" 2010-11-20 11:00:00 4503.834 0.162636 41235.5 0.116851
"10405" 2010-11-20 12:00:00 4572.057 0.150945 41176 0.118412
"10406" 2010-11-20 13:00:00 4496.0125 0.141327 40666.5 0.121974
"10407" 2010-11-20 14:00:00 4388.265 0.134225 40351.5 0.126615
"10408" 2010-11-20 15:00:00 4413.186 0.137517 40796.5 0.132647
"10409" 2010-11-20 16:00:00 4820.079 0.141983 44455.5 0.138299
"10410" 2010-11-20 17:00:00 5343.913 0.141784 46930.5 0.144511
"10411" 2010-11-20 18:00:00 5193.4845 0.137628 45650 0.153269
"10412" 2010-11-20 19:00:00 4895.446 0.13714 43047 0.165225
"10413" 2010-11-20 20:00:00 4540.535 0.142113 40236 0.178117
"10414" 2010-11-20 21:00:00 4250.712 0.145858 37423.5 0.183688
"10415" 2010-11-20 22:00:00 3988.617 0.145516 35194.5 0.185314
"10416" 2010-11-20 23:00:00 3894.641 0.142598 32717 0.18824
"10417" 2010-11-21 00:00:00 3558.079 0.139213 32411 0.191363
"10418" 2010-11-21 01:00:00 3296.307 0.1361 31150 0.195715
"10419" 2010-11-21 02:00:00 3061.476 0.134489 29806.5 0.201081
"10420" 2010-11-21 03:00:00 2927.077 0.138771 28397 0.206675
"10421" 2010-11-21 04:00:00 2834.261 0.151452 27301 0.213582
"10422" 2010-11-21 05:00:00 2777.418 0.168557 26926 0.221385
"10423" 2010-11-21 06:00:00 2809.709 0.186897 27925.5 0.230526
"10424" 2010-11-21 07:00:00 2925.582 0.202187 29092 0.239868
"10425" 2010-11-21 08:00:00 3047.869 0.212279 32061.5 0.246986
"10426" 2010-11-21 09:00:00 3510.93 0.213547 36002.5 0.243468
"10427" 2010-11-21 10:00:00 3909.013 0.206236 38492 0.237944
"10428" 2010-11-21 11:00:00 4143.146 0.203057 39942 0.234763
"10429" 2010-11-21 12:00:00 4372.496 0.206883 40949.5 0.234355
"10430" 2010-11-21 13:00:00 4347.783 0.208746 40832.5 0.22948
"10431" 2010-11-21 14:00:00 4201.608 0.202973 40867.5 0.222664
"10432" 2010-11-21 15:00:00 4185.0045 0.202224 41922 0.223049
"10433" 2010-11-21 16:00:00 4551.6625 0.209306 45794 0.231495
"10434" 2010-11-21 17:00:00 5087.082 0.215823 47651.5 0.239703
"10435" 2010-11-21 18:00:00 5048.949 0.213511 46214 0.244674
"10436" 2010-11-21 19:00:00 4864.821 0.208457 44409 0.247851
"10437" 2010-11-21 20:00:00 4551.251 0.202609 42057.5 0.249745
"10438" 2010-11-21 21:00:00 4341.982 0.192287 39056 0.252606
"10439" 2010-11-21 22:00:00 4015.753 0.176261 35614.5 0.253744
"10440" 2010-11-21 23:00:00 3814.07 0.160873 32165 0.253533
"10441" 2010-11-22 00:00:00 3443.874 0.147594 31914 0.254341
"10442" 2010-11-22 01:00:00 3206.54 0.134631 31376.5 0.254532
"10443" 2010-11-22 02:00:00 3019.599 0.123536 30490.5 0.251581
"10444" 2010-11-22 03:00:00 2937.333 0.111237 29655 0.241525
"10445" 2010-11-22 04:00:00 2917.767 0.10188 28838.5 0.229907
"10446" 2010-11-22 05:00:00 2971.606 0.096659 30094.5 0.221583
"10447" 2010-11-22 06:00:00 3360.2875 0.092837 35720 0.215798
"10448" 2010-11-22 07:00:00 4268.2585 0.09104 43016 0.216139
"10449" 2010-11-22 08:00:00 4703.494 0.092336 45089.5 0.22256
"10450" 2010-11-22 09:00:00 4988.744 0.092917 46516 0.216636
"10451" 2010-11-22 10:00:00 5086.036 0.092063 47008.5 0.204822
"10452" 2010-11-22 11:00:00 5132.724 0.091393 47275.5 0.1948
"10453" 2010-11-22 12:00:00 5180.036 0.092384 47416.5 0.186587
"10454" 2010-11-22 13:00:00 5075.236 0.092238 47190 0.177671
"10455" 2010-11-22 14:00:00 5053.109 0.091927 47344.5 0.175994
"10456" 2010-11-22 15:00:00 5163.76 0.099548 48192.5 0.196619
"10457" 2010-11-22 16:00:00 5590.8365 0.112568 52702 0.220942
"10458" 2010-11-22 17:00:00 6071.082 0.120433 54289 0.236644
"10459" 2010-11-22 18:00:00 5798.025 0.119244 52612 0.243774
"10460" 2010-11-22 19:00:00 5553.93 0.111353 50236.5 0.244605
"10461" 2010-11-22 20:00:00 5291.67 0.101736 46953 0.241818
"10462" 2010-11-22 21:00:00 4931.711 0.086697 42824.5 0.221945
"10463" 2010-11-22 22:00:00 4466.045 0.073244 38661.5 0.206957
"10464" 2010-11-22 23:00:00 4192.8465 0.064329 34556 0.204611
"10465" 2010-11-23 00:00:00 3763.475 0.061691 33956 0.211626
"10466" 2010-11-23 01:00:00 3509.642 0.064887 33274.5 0.223909
"10467" 2010-11-23 02:00:00 3322.826 0.070471 32428 0.236716
"10468" 2010-11-23 03:00:00 3240.902 0.07204 31462 0.251399
"10469" 2010-11-23 04:00:00 3191.062 0.070523 30520 0.26194
"10470" 2010-11-23 05:00:00 3252.2 0.068534 31554 0.268486
"10471" 2010-11-23 06:00:00 3649.93 0.06561 37123 0.271018
"10472" 2010-11-23 07:00:00 4562.419 0.062235 44006 0.268972
"10473" 2010-11-23 08:00:00 4981.788 0.058092 45789 0.26023
"10474" 2010-11-23 09:00:00 5134.907 0.056689 46797.5 0.240741
"10475" 2010-11-23 10:00:00 5190.332 0.053437 46905 0.221626
"10476" 2010-11-23 11:00:00 5211.179 0.050626 46929 0.213411
"10477" 2010-11-23 12:00:00 5249.993 0.051137 46721 0.216003
"10478" 2010-11-23 13:00:00 5131.099 0.055937 46908 0.226519
"10479" 2010-11-23 14:00:00 5089.753 0.06559 47133 0.243334
"10480" 2010-11-23 15:00:00 5222.8715 0.076938 48037.5 0.269751
"10481" 2010-11-23 16:00:00 5722.2075 0.089159 52849.5 0.291939
"10482" 2010-11-23 17:00:00 6237.685 0.097351 54914 0.304421
"10483" 2010-11-23 18:00:00 6010.445 0.097654 53204.5 0.309124
"10484" 2010-11-23 19:00:00 5789.906 0.094196 50658 0.304775
"10485" 2010-11-23 20:00:00 5536.496 0.090206 47724.5 0.298448
"10486" 2010-11-23 21:00:00 5158.689 0.088745 43449.5 0.283949
"10487" 2010-11-23 22:00:00 4675.443 0.086386 39206.5 0.270948
"10488" 2010-11-23 23:00:00 4363.749 0.082616 35119.5 0.26297
"10489" 2010-11-24 00:00:00 3893.793 0.080029 34575 0.260438
"10490" 2010-11-24 01:00:00 3633.057 0.080958 34079 0.26252
"10491" 2010-11-24 02:00:00 3452.117 0.083396 33189 0.264721
"10492" 2010-11-24 03:00:00 3357.975 0.084358 32269 0.27101
"10493" 2010-11-24 04:00:00 3309.229 0.087872 31280.5 0.276458
"10494" 2010-11-24 05:00:00 3332.878 0.093988 32346 0.277056
"10495" 2010-11-24 06:00:00 3692.8585 0.099858 38050.5 0.27314
"10496" 2010-11-24 07:00:00 4598.498 0.102018 45125.5 0.266002
"10497" 2010-11-24 08:00:00 4956.458 0.100562 46883 0.255283
"10498" 2010-11-24 09:00:00 5177.935 0.099553 48017.5 0.239909
"10499" 2010-11-24 10:00:00 5258.656 0.099353 48255.5 0.232341
"10500" 2010-11-24 11:00:00 5283.013 0.101762 48223 0.241314
"10501" 2010-11-24 12:00:00 5310.806 0.108011 48093 0.259828
"10502" 2010-11-24 13:00:00 5182.756 0.117992 47805.5 0.276851
"10503" 2010-11-24 14:00:00 5172.333 0.132739 47797 0.292425
"10504" 2010-11-24 15:00:00 5275.165 0.154786 48520 0.311436
"10505" 2010-11-24 16:00:00 5695.359 0.181225 53205 0.330794
"10506" 2010-11-24 17:00:00 6177.62 0.205889 54660.5 0.343735
"10507" 2010-11-24 18:00:00 5947.709 0.224275 53543 0.351455
"10508" 2010-11-24 19:00:00 5785.266 0.240136 51472 0.355664
"10509" 2010-11-24 20:00:00 5521.121 0.255186 48691.5 0.358751
"10510" 2010-11-24 21:00:00 5123.662 0.268495 44686 0.366651
"10511" 2010-11-24 22:00:00 4615.498 0.279247 40314.5 0.378405
"10512" 2010-11-24 23:00:00 4301.0435 0.290715 36299.5 0.398199
"10513" 2010-11-25 00:00:00 3784.029 0.306847 35650.5 0.426575
"10514" 2010-11-25 01:00:00 3466.384 0.329723 34955 0.456413
"10515" 2010-11-25 02:00:00 3283.004 0.352297 34164 0.484134
"10516" 2010-11-25 03:00:00 3179.718 0.363826 33114 0.501525
"10517" 2010-11-25 04:00:00 3118.051 0.365422 32423 0.510551
"10518" 2010-11-25 05:00:00 3139.948 0.361813 33354 0.51155
"10519" 2010-11-25 06:00:00 3551.181 0.350495 39000 0.503077
"10520" 2010-11-25 07:00:00 4465.012 0.332733 45912 0.488221
"10521" 2010-11-25 08:00:00 4824.524 0.313551 47940 0.466265
"10522" 2010-11-25 09:00:00 5068.254 0.301385 49325.5 0.435952
"10523" 2010-11-25 10:00:00 5109.041 0.287521 49296 0.406542
"10524" 2010-11-25 11:00:00 5109.062 0.276871 49390 0.388202
"10525" 2010-11-25 12:00:00 5137.377 0.280868 49524.5 0.38235
"10526" 2010-11-25 13:00:00 5017.778 0.298535 49400 0.381708
"10527" 2010-11-25 14:00:00 5023.653 0.319638 49749.5 0.383141
"10528" 2010-11-25 15:00:00 5159.528 0.317082 50094.5 0.380061
"10529" 2010-11-25 16:00:00 5630.3625 0.299193 53652.5 0.365988
"10530" 2010-11-25 17:00:00 6074.642 0.282397 55199.5 0.340073
"10531" 2010-11-25 18:00:00 5879.732 0.270578 54296.5 0.309662
"10532" 2010-11-25 19:00:00 5673.224 0.266751 51925.5 0.280886
"10533" 2010-11-25 20:00:00 5339.555 0.266316 49020 0.255104
"10534" 2010-11-25 21:00:00 4999.151 0.26818 45290 0.229842
"10535" 2010-11-25 22:00:00 4494.269 0.274676 40726 0.212052
"10536" 2010-11-25 23:00:00 4199.142 0.287515 36950 0.200143
"10537" 2010-11-26 00:00:00 3797.525 0.305603 36427 0.193378
"10538" 2010-11-26 01:00:00 3507.883 0.328437 35679 0.191364
"10539" 2010-11-26 02:00:00 3288.984 0.349435 34877 0.192568
"10540" 2010-11-26 03:00:00 3158.805 0.367071 34389 0.194934
"10541" 2010-11-26 04:00:00 3065.369 0.38217 33536.5 0.198362
"10542" 2010-11-26 05:00:00 3099.241 0.396565 34521.5 0.202978
"10543" 2010-11-26 06:00:00 3442.135 0.40484 39656.5 0.205778
"10544" 2010-11-26 07:00:00 4262.9575 0.409049 46367 0.203588
"10545" 2010-11-26 08:00:00 4615.569 0.40971 48249 0.197684
"10546" 2010-11-26 09:00:00 4894.281 0.409792 49536 0.188272
"10547" 2010-11-26 10:00:00 4996.263 0.411841 49282.5 0.177509
"10548" 2010-11-26 11:00:00 5026.304 0.416592 49212 0.171811
"10549" 2010-11-26 12:00:00 5027.348 0.429133 49268 0.167197
"10550" 2010-11-26 13:00:00 4927.108 0.438059 48430 0.159657
"10551" 2010-11-26 14:00:00 4887.494 0.436867 48245 0.153924
"10552" 2010-11-26 15:00:00 4918.721 0.422322 48601.5 0.159401
"10553" 2010-11-26 16:00:00 5318.0115 0.390857 52912.5 0.167296
"10554" 2010-11-26 17:00:00 5796.134 0.345823 54416 0.170801
"10555" 2010-11-26 18:00:00 5682.793 0.293496 52756.5 0.171767
"10556" 2010-11-26 19:00:00 5557.504 0.247835 50322.5 0.173718
"10557" 2010-11-26 20:00:00 5272.18 0.213168 47123.5 0.177719
"10558" 2010-11-26 21:00:00 4904.139 0.193046 43478 0.18486
"10559" 2010-11-26 22:00:00 4491.363 0.187885 40052.5 0.198842
"10560" 2010-11-26 23:00:00 4427.655 0.200145 36908 0.221297
"10561" 2010-11-27 00:00:00 4003.829 0.22671 36420.5 0.253545
"10562" 2010-11-27 01:00:00 3633.236 0.260891 35024.5 0.289081
"10563" 2010-11-27 02:00:00 3360.327 0.295771 34081.5 0.319886
"10564" 2010-11-27 03:00:00 3145.345 0.330821 33143 0.338664
"10565" 2010-11-27 04:00:00 2967.714 0.361788 31978 0.340454
"10566" 2010-11-27 05:00:00 2939.591 0.391247 31586 0.327494
"10567" 2010-11-27 06:00:00 3077.511 0.422831 33511 0.305931
"10568" 2010-11-27 07:00:00 3385.608 0.446969 36235.5 0.281847
"10569" 2010-11-27 08:00:00 3670.3935 0.462109 39909.5 0.259282
"10570" 2010-11-27 09:00:00 4255.4445 0.447669 43344.5 0.228559
"10571" 2010-11-27 10:00:00 4613.495 0.413572 44864 0.20642
"10572" 2010-11-27 11:00:00 4706.888 0.369996 45281 0.203177
"10573" 2010-11-27 12:00:00 4746.225 0.32624 44906.5 0.205742
"10574" 2010-11-27 13:00:00 4646.451 0.291635 44248 0.206622
"10575" 2010-11-27 14:00:00 4565.458 0.269135 43811.5 0.207327
"10576" 2010-11-27 15:00:00 4613.542 0.257154 44182 0.212507
"10577" 2010-11-27 16:00:00 5128.607 0.250928 48330 0.215472
"10578" 2010-11-27 17:00:00 5766.108 0.24206 50887.5 0.209939
"10579" 2010-11-27 18:00:00 5613.824 0.226534 49755 0.197056
"10580" 2010-11-27 19:00:00 5285.538 0.208173 47116 0.181626
